date,pnl,trade_size,leverage,win_rate
2018-05-01,18612.406745586548,1884.4833244551792,5.01204921116724,0.825
2018-05-02,10783.861617041865,1611.9251613100212,3.8504452258504767,0.64
2018-05-03,20662.141722076925,1902.1882405071385,5.048239578401974,0.84
2018-05-04,20014.723437859724,1903.0598432082954,4.847648183974479,0.825
2018-05-05,18595.54222452215,1882.1164733415144,5.0495813264793865,0.82
2018-05-06,20343.806572082067,1893.8372235203785,5.042134429300332,0.805
2018-05-07,17875.253223620715,1906.214131725958,4.933081145410256,0.81
2018-05-08,20040.73061867769,1896.9911950458365,4.966471220666545,0.84
2018-05-09,12820.508455679961,1595.8809147289364,4.013402810728119,0.7
2018-05-10,20917.837791978265,1894.2549102034377,5.015262638975483,0.855
2018-05-11,-1148.5896317867234,1290.3505707693048,2.944934096614997,0.485
2018-05-12,-1512.413843353277,1291.251987271143,2.973510450523705,0.45
2018-05-13,188.35850597651574,1315.7524216090046,3.0662651543542285,0.5
2018-05-14,-777.4786293891846,1309.457494478776,2.992401035233105,0.51
2018-05-15,-475.55289302825395,1324.5606787175984,3.0596269338857613,0.495
2018-05-16,-1296.4019605631659,1312.9419001333858,2.8290478580831784,0.515
2018-05-17,-1644.4066566933498,1305.4225710242815,3.0446799029139044,0.47
2018-05-18,3037.739855290129,1284.5255671082587,3.019081089836642,0.575
2018-05-19,616.8837142300843,1299.4766950974865,3.0078990075618606,0.535
2018-05-20,1644.3335789923492,1297.1027379688699,2.97487905702896,0.565
2018-05-21,-2324.583609280415,1303.1326719660578,2.9237275360392267,0.425
2018-05-22,1781.039680539724,1290.6040084458984,2.9961669948976417,0.545
2018-05-23,-1495.550878206641,1290.7197599730814,2.9831826253099956,0.465
2018-05-24,-784.3208638614124,1290.948744571189,3.0745943307096684,0.485
2018-05-25,-560.3500089512991,1330.9133425473724,3.060817594498313,0.5
2018-05-26,-10219.526933358562,1011.6679111636222,1.9145052464365404,0.33
2018-05-27,-10268.364277804132,992.1822468823517,1.9341019428724715,0.29
2018-05-28,-11812.424523798374,989.5204680606505,2.0165466045918827,0.27
2018-05-29,-8639.516907132045,973.2413075628527,1.9550900610039548,0.33
2018-05-30,780.9896431399934,1347.0364375541333,2.9991325262053756,0.52
2018-05-31,-715.4363379078127,1298.8870930507535,2.8626317266037167,0.49
2018-06-01,-12467.271331380587,997.8204296233557,2.1249222023582384,0.28
2018-06-02,-813.9689863402436,1289.780171828444,3.1160354702429656,0.54
2018-06-03,-2076.252612431062,1309.4902766015084,3.053641833142205,0.465
2018-06-04,-1053.496305793557,1272.7751136478407,3.1306393659283764,0.475
2018-06-05,-1633.768683345282,1297.8741959192416,2.8915733347623838,0.445
2018-06-06,1748.2746335158538,1304.5223884682243,2.8934252690425404,0.505
2018-06-07,-895.9444296827555,1284.7355520692042,3.0566181534078374,0.485
2018-06-08,-899.1455072456341,1317.1907718430784,3.054107457403515,0.48
2018-06-09,1427.6159692008664,1312.4449196026756,3.038430931922692,0.54
2018-06-10,-10618.153294266342,1011.7355011354025,2.0642581790692343,0.315
2018-06-11,-10428.8780711033,1015.604110588821,1.981790645246421,0.305
2018-06-12,-10285.404674891322,999.3482973441526,2.076888414640134,0.31
2018-06-13,-9928.393183267302,995.801656157847,2.0465752168132316,0.285
2018-06-14,-10925.435291091402,987.2549338721547,1.995794381402707,0.255
2018-06-15,1920.1412910684303,1301.994858503261,3.0465842498341775,0.505
2018-06-16,-6485.409014642976,990.1776926706692,2.0563612049496034,0.365
2018-06-17,-11404.170531556489,953.2858978289402,2.043032700099341,0.295
2018-06-18,-190.77002933591632,1290.4709468509038,3.0545347271958985,0.495
2018-06-19,-871.4915554932184,1302.1088233159514,2.9478513460616074,0.48
2018-06-20,50.13909780378379,1301.153285566944,3.0666387878645787,0.475
2018-06-21,1015.8719628394352,1269.7227113123763,2.9376440292331263,0.515
2018-06-22,406.2866047871487,1316.605572319974,2.928636648526649,0.515
2018-06-23,-10639.263315589831,990.8018240382822,2.0642803739295177,0.255
2018-06-24,-9480.130120153186,980.7070711638884,2.1308296793540005,0.315
2018-06-25,-9546.96959062039,1014.0105945646744,2.1251083213548276,0.305
2018-06-26,-9708.521361331237,976.9437176423794,2.0173221305020053,0.325
2018-06-27,-12371.254046274795,994.8480640824041,2.0274717893966474,0.28
2018-06-28,-9649.563028945266,1028.1695145179162,1.9915515372850692,0.325
2018-06-29,-8664.134865473063,1005.9993385980487,2.064597436593972,0.29
2018-06-30,-10839.667186902523,997.6483065336839,2.148330389620936,0.3
2018-07-01,-1415.148932432017,1309.8082836857143,3.0168009014343045,0.455
2018-07-02,401.9147490864406,1288.7497050635052,2.971222404802987,0.485
2018-07-03,-2202.20330821276,1298.8743598954402,3.0606203913945342,0.455
2018-07-04,-508.13999257473074,1306.496091632144,2.985249553733209,0.505
2018-07-05,-562.7472925039833,1303.1737598477737,3.0426958390827825,0.505
2018-07-06,4.466357012719065,1264.366114440761,3.0516501141124985,0.515
2018-07-07,-534.9630770756117,1297.5493087825996,2.7994195492386766,0.475
2018-07-08,-3881.3124996855245,1290.388547714464,3.039311582234614,0.395
2018-07-09,1630.008339665117,1339.7714549316934,2.9939844278949113,0.51
2018-07-10,-326.5273218506643,1314.231422734286,2.866366264991093,0.475
2018-07-11,-467.9036910763451,1314.6825818105976,3.13753665614859,0.5
2018-07-12,3212.0830250122817,1291.3706328998294,2.9553108150412415,0.55
2018-07-13,-1307.6350766943517,1327.4784100400843,3.0357632594011297,0.455
2018-07-14,757.527189937277,1298.767734916837,3.1092396165287557,0.48
2018-07-15,1806.331388868136,1288.069605107685,2.9247615005607317,0.57
2018-07-16,650.0287831313791,1275.7875079566509,2.9662227970770085,0.515
2018-07-17,-1296.3406357698245,1306.592528303792,3.01588492966607,0.445
2018-07-18,-2229.184255039716,1310.7739292681022,3.028303243975763,0.43
2018-07-19,289.58992887076766,1281.6822611084315,3.0213809663487075,0.515
2018-07-20,9724.056454776928,1583.1836271259772,3.9150214597075035,0.705
2018-07-21,1287.93334237275,1308.219002122196,2.9729790132994007,0.525
2018-07-22,10410.924200802729,1600.0061104846534,4.009083687034786,0.72
2018-07-23,-1487.9589995662175,1309.2876585076517,2.9573663713682974,0.485
2018-07-24,10817.1693091535,1586.7888252114756,3.9753476680034465,0.69
2018-07-25,9150.054861210481,1593.8858564759933,3.834133935754608,0.655
2018-07-26,11354.377006057946,1599.9737552433844,3.96423360980685,0.74
2018-07-27,9215.766216538781,1589.6245719254596,3.9523526646955984,0.645
2018-07-28,10883.616963711434,1601.8608806676757,3.961352820408231,0.72
2018-07-29,10437.486791200487,1598.141833579857,4.004525758957739,0.715
2018-07-30,12933.844853624814,1607.237803899261,3.876521589266614,0.725
2018-07-31,8796.660906916268,1606.9900708342716,3.954916276335197,0.7
2018-08-01,585.9709076481103,1313.5002527818342,3.1358171644605113,0.53
2018-08-02,1857.6901598020943,1293.4156565964458,2.915966441477407,0.545
2018-08-03,1036.1703797922778,1304.9390348515055,3.0046662373535264,0.51
2018-08-04,2061.873423023521,1322.013857853371,3.0139689652376145,0.55
2018-08-05,-9316.03730457793,983.7992170692686,2.1252474450325765,0.325
2018-08-06,1001.4597059579969,1310.6887884186053,2.977354439945517,0.49
2018-08-07,-218.2290842622475,1317.542162746432,2.9925237576952886,0.475
2018-08-08,-8613.028843347949,1009.0347319463012,2.0713246122042066,0.345
2018-08-09,-9877.815975442529,989.2050077965259,1.989786337877289,0.285
2018-08-10,-10812.84967345654,1012.0845267156083,1.998905502493635,0.3
2018-08-11,-11177.591105958374,1003.1230628315145,2.0089628965373607,0.295
2018-08-12,-11176.994747177967,985.0070153226027,2.005670587628363,0.3
2018-08-13,-10007.055195437933,997.3061941599061,2.0803967832908046,0.32
2018-08-14,-8544.700914016701,992.5876355857441,1.953335517413143,0.315
2018-08-15,-11518.731311927775,1008.4555571457524,2.1008455350393147,0.3
2018-08-16,-8272.190453957086,989.113304444927,2.022502413584318,0.29
2018-08-17,-10721.056628595557,999.3160281807542,2.1293075319180748,0.28
2018-08-18,-11520.8280018803,1004.1415971381975,2.089009786798097,0.285
2018-08-19,-236.6610792377104,1270.217462525902,3.044857766568282,0.515
2018-08-20,-1722.4571398418823,1285.4113019120566,2.975441200890084,0.485
2018-08-21,-9710.961554587138,997.1485880661737,1.8830963924656134,0.33
2018-08-22,-9216.777893702043,994.5355337693991,1.9246508925100638,0.32
2018-08-23,-8941.407423759707,986.2192052150779,1.945050339911047,0.31
2018-08-24,-8698.656594789049,975.7136470371198,2.0265331625579233,0.34
2018-08-25,-12625.306990723318,993.3010705268919,2.0287433059261613,0.275
2018-08-26,-9364.214442302658,1002.6667245558943,2.14502857803577,0.31
2018-08-27,-11430.662015206102,996.2365422120954,2.009685251356906,0.27
2018-08-28,-10640.98570187678,987.9080625983728,2.1609602901073712,0.28
2018-08-29,-10401.583197862325,1010.13298137531,2.1284661069936766,0.285
2018-08-30,-9658.978851386391,992.766417164856,2.0755988720342633,0.275
2018-08-31,-8872.356003897043,998.4910648724881,1.9167530724657647,0.34
2018-09-01,-10106.161264247421,998.1490761940764,2.1000407718696015,0.27
2018-09-02,-11180.131152877548,999.9702400155272,1.967499236813497,0.305
2018-09-03,-9953.737731217545,1002.2717683371836,2.1400897728851804,0.295
2018-09-04,312.0541717765,1288.0038083413713,3.1007859643798033,0.465
2018-09-05,-6735.802847307832,985.0248309324503,2.075312949509441,0.365
2018-09-06,-12994.28830025895,1016.9762182019248,2.0296237150065903,0.25
2018-09-07,-11747.086162595962,986.9007668958491,1.940640874214317,0.27
2018-09-08,-8463.943771644703,993.9504988621798,2.040642942018033,0.36
2018-09-09,-8221.139190949998,988.1232506930526,2.0004498896280767,0.335
2018-09-10,-7251.514993326946,988.8525699944414,2.085390858906904,0.345
2018-09-11,-11764.186721409256,1018.0480035532923,2.1085795745533478,0.285
2018-09-12,-10791.429477998476,1006.2003333057147,1.9765341470718112,0.28
2018-09-13,-11841.570507774428,998.8856187863677,2.1025924842566046,0.285
2018-09-14,-9580.560639815236,1007.2925091383834,1.9158763816348878,0.32
2018-09-15,-9242.25308571952,986.6078307315379,2.0671193468194202,0.32
2018-09-16,-790.8343865985242,1316.52230630727,2.9717656560682486,0.495
2018-09-17,2056.0427034885215,1303.4581615024636,2.9826893032387107,0.55
2018-09-18,-10964.397114890662,1012.9423261300828,1.8310987943033807,0.27
2018-09-19,-10638.320345348522,1005.285521334688,2.0049880562123805,0.305
2018-09-20,-7536.056046783372,1025.8917224786974,2.0286989380877247,0.365
2018-09-21,1015.6328900443709,1310.158690418457,2.9608768840382136,0.53
2018-09-22,-1415.849470985847,1297.121254028468,2.989165626126602,0.49
2018-09-23,-1336.5832581184723,1315.4380752901977,3.008225504843973,0.47
2018-09-24,-2278.7978250992533,1304.3800629953591,3.0468599630233335,0.49
2018-09-25,625.8553396512428,1310.1565907825197,2.9945307152959093,0.505
2018-09-26,-874.7971944882377,1309.7339599382974,3.0552794454320242,0.485
2018-09-27,856.345834351138,1295.8343395067702,3.0032639381742676,0.49
2018-09-28,353.33920645118803,1286.2772168062945,3.0213544793664586,0.505
2018-09-29,393.8699196036537,1298.6318490396009,3.0780062646255364,0.505
2018-09-30,24.799693023603474,1298.2734165783525,3.0279538455649804,0.52
2018-10-01,1045.673650887574,1301.7716277458692,3.066368545925709,0.49
2018-10-02,26.3420383611359,1281.8576349539712,3.069833681906839,0.51
2018-10-03,799.0523912385553,1296.9488447863084,2.9407245584350483,0.5
2018-10-04,-413.73272861578374,1276.7339188428778,3.0444052957344456,0.5
2018-10-05,-1396.1514755249038,1322.129215267034,3.0631429039887705,0.485
2018-10-06,-1185.5311425165387,1283.7176291340054,3.0358846437452205,0.46
2018-10-07,-67.75617032697747,1295.234789857956,2.9043489464930605,0.515
2018-10-08,24.698839959763077,1310.9607214339644,2.9564991626734627,0.495
2018-10-09,-3262.987894931271,1286.6901419700037,2.954557462539334,0.445
2018-10-10,-2194.6846027345,1291.7601914507302,2.9509914275824287,0.445
2018-10-11,-10259.608093204386,1003.742794618473,1.9577693220659802,0.26
2018-10-12,-8351.494364293223,992.5333356287897,2.1497268706035597,0.315
2018-10-13,-8775.130658855236,1012.4253201652473,2.070492290006934,0.36
2018-10-14,-10099.79948308074,986.0940502994157,1.9141884325631715,0.3
2018-10-15,-9677.82068930532,1032.168106485947,2.139782625187884,0.315
2018-10-16,-9963.274859778172,999.7884257458167,1.9842506197400007,0.295
2018-10-17,-11970.54472377336,1016.3854562452079,2.0428957957287843,0.285
2018-10-18,273.836292159743,1301.7679743075955,3.1106682155023027,0.535
2018-10-19,-7963.290612161451,1007.4328758110435,1.9678053182492408,0.335
2018-10-20,-9927.674512783331,1000.2526874724281,2.0373978181898984,0.33
2018-10-21,-8974.091962990258,1012.2514045191788,1.9948453039983576,0.365
2018-10-22,588.5738872599213,1282.7237601793327,2.9815638676443474,0.5
2018-10-23,-9573.209296979425,1007.3944982235704,2.0617171108163834,0.335
2018-10-24,-10518.646727060543,1018.1411599616206,2.0474957112682026,0.295
2018-10-25,-53.00765932963688,1312.8454033548644,3.0045357456770363,0.5
2018-10-26,-1969.0205912651668,1307.7603331767896,3.000389497823408,0.47
2018-10-27,-253.3481174704712,1305.631681463884,2.9996208614155835,0.485
2018-10-28,400.05967052060953,1334.7757281701674,2.906179367399233,0.505
2018-10-29,1567.0472054437018,1299.761860097492,2.946947257959961,0.545
2018-10-30,1473.2670164535207,1288.0190548981839,3.011293271794041,0.52
2018-10-31,-646.639997785619,1288.4358594389992,2.9972260740266368,0.505
2018-11-01,1340.8131557297952,1281.0799392686604,2.9899797079416817,0.5
2018-11-02,1008.5762638064904,1318.389700636173,3.073530446730195,0.52
2018-11-03,949.5480923455078,1283.0683497820833,2.9374047403085797,0.49
2018-11-04,540.0670377036419,1294.0680043106454,2.9477918290450926,0.535
2018-11-05,744.7798882104975,1308.7644071475086,3.016458432883893,0.525
2018-11-06,2158.8651032964635,1308.960033865182,3.0935578840149947,0.55
2018-11-07,8214.046916586514,1605.7431307370236,4.061170767870458,0.67
2018-11-08,13125.92188180617,1588.620921584448,3.9659953890591537,0.775
2018-11-09,10745.794839460916,1584.5976155210303,3.912482059506773,0.715
2018-11-10,8680.873312926196,1607.733300423253,4.035105519443828,0.675
2018-11-11,9884.126001911218,1607.0800610590297,3.977323290394223,0.655
2018-11-12,7612.42490542049,1594.4592705190091,3.999031969065777,0.65
2018-11-13,19772.08078287799,1908.6397345948021,4.791968680683002,0.835
2018-11-14,7439.647730399336,1616.6330386659504,3.978257855661805,0.64
2018-11-15,-1149.955829698839,1296.6812575979723,3.0601351490436146,0.455
2018-11-16,-8879.18277755715,1016.1679947070127,2.099493936322422,0.31
2018-11-17,-11719.55353165759,985.7824833102306,2.0121101596577606,0.275
2018-11-18,-2340.131237343723,1261.906021796161,3.1233600113914526,0.465
2018-11-19,1159.780313958504,1299.3798372869915,3.0448731021531388,0.515
2018-11-20,-10547.07781007202,1013.482722540784,2.0227282434835767,0.275
2018-11-21,-10449.93633763468,999.5370463015246,2.09675217490277,0.305
2018-11-22,-10165.728911823187,1033.0020958587709,1.9713845151319562,0.29
2018-11-23,-8154.574507737407,1004.2830687476904,1.9822008654438545,0.345
2018-11-24,-9523.742129760973,1000.5280117192971,1.9730573294216425,0.32
2018-11-25,-9560.423818632018,993.4986305889,2.116962895395014,0.295
2018-11-26,-11796.391798459552,1019.257798483883,2.007546624108861,0.295
2018-11-27,-9724.419599034873,1002.8855743773322,2.0233841080229205,0.33
2018-11-28,-9492.270604542753,1012.9553921948983,1.9071337078946398,0.305
2018-11-29,-9902.43926735179,992.1652388043407,2.016516634098199,0.315
2018-11-30,-10278.637905193813,972.1988815523262,1.9962651402221852,0.325
2018-12-01,-8495.432212894824,989.367987011984,2.0514343667860375,0.34
2018-12-02,-10933.783547139703,997.9143397435645,2.1052479648964013,0.29
2018-12-03,-9589.60236817253,978.5023901853358,2.0814726671764503,0.32
2018-12-04,-8224.92170047318,984.7880021993846,2.1086973524674857,0.325
2018-12-05,-12491.005383772777,996.6817992655872,2.062331967381862,0.27
2018-12-06,-9331.821363807916,1013.6964783136615,2.007147372170131,0.305
2018-12-07,-11849.566384542222,988.3996853820553,1.9710924766962525,0.295
2018-12-08,-10609.070285690828,997.8472050882646,1.9616438235497653,0.29
2018-12-09,-8315.40626221763,1000.6652420130858,1.996096220644852,0.335
2018-12-10,-10971.469676176986,989.8891468139964,1.9572322674852458,0.26
2018-12-11,-8593.313907969055,996.8034339941025,2.0734515083288074,0.3
2018-12-12,-10191.318981335891,1006.1339120954065,2.131986271080662,0.305
2018-12-13,-7482.478337348994,1002.6144223579339,2.0563268627034184,0.34
2018-12-14,-9420.303371368009,997.4625204335,2.030847973308356,0.345
2018-12-15,-10457.060027424546,967.8815186654615,1.99978429218683,0.3
2018-12-16,-9674.013676360366,1008.3454769235817,1.9735818184173368,0.305
2018-12-17,-11620.843732398764,991.5845091570097,1.9323388321071104,0.295
2018-12-18,-8536.323713299815,1005.3053845768968,1.95526300819891,0.31
2018-12-19,-10829.485941452833,1004.5777291199945,1.9684735542970069,0.31
2018-12-20,2134.7819968951753,1304.8473753929873,2.952531298392943,0.54
2018-12-21,-509.11321804710747,1316.3351021824947,2.9392388109129595,0.51
2018-12-22,-2827.158003522563,1295.0043637295603,3.0190929800755293,0.45
2018-12-23,-1473.15495413331,1301.2913399890876,2.968372750462933,0.505
2018-12-24,-1754.2497851100616,1310.1665879024074,2.938787794287133,0.485
2018-12-25,-2482.554294599066,1307.0541273489093,3.1102072023136444,0.435
2018-12-26,-1089.8631233622814,1279.2158831793347,3.012249071443811,0.455
2018-12-27,-130.09767716023282,1297.09053129923,3.021944031457136,0.515
2018-12-28,-6783.979023363697,979.7330378283103,2.028257446824736,0.37
2018-12-29,-11469.119509493348,983.8570997669011,2.0862439909029065,0.255
2018-12-30,-8186.45965767497,997.7455051888217,2.0580908923062604,0.355
2018-12-31,-161.5915125406549,1283.2426146199455,2.915147746928683,0.48
2019-01-01,-9366.13874212079,1002.9874813215429,2.079915520331225,0.34
2019-01-02,727.5972819069268,1286.9355523833988,3.0964310781649647,0.5
2019-01-03,-1552.6836739646424,1276.0043162467375,2.9954221985276637,0.53
2019-01-04,9377.156214081819,1610.585357774823,4.035363991970974,0.685
2019-01-05,-1440.257370519483,1294.5684506758294,3.005955108514586,0.465
2019-01-06,-1748.557597342678,1288.566418533588,2.9095413102051837,0.46
2019-01-07,1966.7414564737069,1302.9431239193434,3.0364144654329923,0.545
2019-01-08,2464.3226126708178,1341.6024895469811,2.9254147360190323,0.515
2019-01-09,-702.8841053194826,1309.6067483095756,2.9715667018262546,0.48
2019-01-10,-475.35278737993934,1294.2252027444724,3.0328131984387174,0.51
2019-01-11,-9565.503389878482,1019.236276058765,2.03022023827867,0.315
2019-01-12,-9844.660576044094,989.8774838585534,2.062886101144428,0.285
2019-01-13,-10588.143087376422,992.821484869039,1.9364695109197425,0.29
2019-01-14,-10214.740624227521,1016.1979288160568,1.9824390582094864,0.315
2019-01-15,243.86555726768626,1305.8249877552107,2.9994317296832493,0.49
2019-01-16,-10051.810208017621,995.0358665854051,1.9679855539324362,0.31
2019-01-17,287.60415682897354,1307.3839139256563,2.930169309810999,0.515
2019-01-18,1074.289134288248,1297.3730370603605,2.8863379847554302,0.555
2019-01-19,1898.7441570230262,1283.70371895648,2.9834972893814724,0.51
2019-01-20,-2557.277574177272,1304.4855170350847,3.149728539061613,0.47
2019-01-21,1135.2612039586363,1276.4565523682604,3.084869182947765,0.5
2019-01-22,1459.717583800555,1291.747965016011,2.999285459946269,0.515
2019-01-23,-371.08253972691693,1325.948190791814,2.9281181406473036,0.495
2019-01-24,516.762929682217,1328.633549815309,3.071657869681802,0.47
2019-01-25,-797.4231324218606,1275.9011566293566,2.938834438680708,0.495
2019-01-26,938.1238580219594,1303.3130476383908,3.0248274888507685,0.535
2019-01-27,-686.592982925439,1317.6033848566437,3.011074622857688,0.55
2019-01-28,304.71674875600786,1302.6759396061484,2.9605389535639284,0.52
2019-01-29,-10672.88681371787,986.204773199754,2.016124211844599,0.315
2019-01-30,-9856.99063940954,966.4059428777801,2.0122040627484963,0.285
2019-01-31,-10887.750628582318,976.954083771946,2.0508833637208066,0.255
2019-02-01,-11212.172211296023,999.7712035603366,2.0991302458379177,0.29
2019-02-02,-10042.475019024261,999.5225067289928,2.1034402908584813,0.325
2019-02-03,-9268.611437212816,999.9835165187376,2.021241939383182,0.33
2019-02-04,399.5663231084856,1293.8233197302488,3.0303590217839274,0.52
2019-02-05,-9358.637725850851,982.0657483609575,1.985434320064625,0.295
2019-02-06,-8932.26588655627,1018.9804126165529,1.9834575258121903,0.33
2019-02-07,-7666.471162522722,1013.2222294594512,2.0225288514617614,0.37
2019-02-08,881.0923412345313,1293.016133082498,2.9523530014086936,0.485
2019-02-09,2399.6844376534495,1302.2232874531967,2.924952702615859,0.54
2019-02-10,492.33511568185054,1286.4888972922881,2.9769914211872233,0.495
2019-02-11,8311.666659936776,1599.380603487891,4.113635199275301,0.65
2019-02-12,-463.78260878528346,1298.5446624199608,2.922044572035966,0.47
2019-02-13,10800.516297555285,1610.7136139419035,3.9636227200789467,0.74
2019-02-14,11431.745490988058,1601.0654733569422,3.9935192018753543,0.74
2019-02-15,-2375.1190370500913,1273.0114495979751,2.9588054698043447,0.43
